Module	Section	Sample Name	Source
Picard	BaseDistributionByCycle	RD011_R1	/users/xli6/scripts/kp1/data_scratch/picard/RD011.Aligned.sortedByCoord_mulitple_metrics.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	RD011_R2	/users/xli6/scripts/kp1/data_scratch/picard/RD011.Aligned.sortedByCoord_mulitple_metrics.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	RD006_R2	/users/xli6/scripts/kp1/data_scratch/picard/RD006.Aligned.sortedByCoord_mulitple_metrics.txt.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	RD021_R1	/users/xli6/scripts/kp1/data_scratch/picard/RD021.Aligned.sortedByCoord_mulitple_metrics.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	RD016_R1	/users/xli6/scripts/kp1/data_scratch/picard/RD016.Aligned.sortedByCoord_mulitple_metrics.txt.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	RD016_R2	/users/xli6/scripts/kp1/data_scratch/picard/RD016.Aligned.sortedByCoord_mulitple_metrics.txt.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	RD002_R1	/users/xli6/scripts/kp1/data_scratch/picard/RD002.Aligned.sortedByCoord_mulitple_metrics.txt.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	RD020_R2	/users/xli6/scripts/kp1/data_scratch/picard/RD020.Aligned.sortedByCoord_mulitple_metrics.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	RD012_R1	/users/xli6/scripts/kp1/data_scratch/picard/RD012.Aligned.sortedByCoord_mulitple_metrics.txt.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	RD012_R2	/users/xli6/scripts/kp1/data_scratch/picard/RD012.Aligned.sortedByCoord_mulitple_metrics.txt.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	RD005_R1	/users/xli6/scripts/kp1/data_scratch/picard/RD005.Aligned.sortedByCoord_mulitple_metrics.txt.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	RD005_R2	/users/xli6/scripts/kp1/data_scratch/picard/RD005.Aligned.sortedByCoord_mulitple_metrics.txt.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	RD014_R2	/users/xli6/scripts/kp1/data_scratch/picard/RD014.Aligned.sortedByCoord_mulitple_metrics.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	RD014_R1	/users/xli6/scripts/kp1/data_scratch/picard/RD014.Aligned.sortedByCoord_mulitple_metrics.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	RD006_R1	/users/xli6/scripts/kp1/data_scratch/picard/RD006.Aligned.sortedByCoord_mulitple_metrics.txt.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	RD017_R2	/users/xli6/scripts/kp1/data_scratch/picard/RD017.Aligned.sortedByCoord_mulitple_metrics.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	RD017_R1	/users/xli6/scripts/kp1/data_scratch/picard/RD017.Aligned.sortedByCoord_mulitple_metrics.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	RD001_R1	/users/xli6/scripts/kp1/data_scratch/picard/RD001.Aligned.sortedByCoord_mulitple_metrics.txt.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	RD010_R2	/users/xli6/scripts/kp1/data_scratch/picard/RD010.Aligned.sortedByCoord_mulitple_metrics.txt.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	RD002_R2	/users/xli6/scripts/kp1/data_scratch/picard/RD002.Aligned.sortedByCoord_mulitple_metrics.txt.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	RD010_R1	/users/xli6/scripts/kp1/data_scratch/picard/RD010.Aligned.sortedByCoord_mulitple_metrics.txt.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	RD001_R2	/users/xli6/scripts/kp1/data_scratch/picard/RD001.Aligned.sortedByCoord_mulitple_metrics.txt.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	RD013_R2	/users/xli6/scripts/kp1/data_scratch/picard/RD013.Aligned.sortedByCoord_mulitple_metrics.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	RD018_R2	/users/xli6/scripts/kp1/data_scratch/picard/RD018.Aligned.sortedByCoord_mulitple_metrics.txt.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	RD018_R1	/users/xli6/scripts/kp1/data_scratch/picard/RD018.Aligned.sortedByCoord_mulitple_metrics.txt.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	RD013_R1	/users/xli6/scripts/kp1/data_scratch/picard/RD013.Aligned.sortedByCoord_mulitple_metrics.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	RD004_R2	/users/xli6/scripts/kp1/data_scratch/picard/RD004.Aligned.sortedByCoord_mulitple_metrics.txt.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	RD004_R1	/users/xli6/scripts/kp1/data_scratch/picard/RD004.Aligned.sortedByCoord_mulitple_metrics.txt.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	RD009_R1	/users/xli6/scripts/kp1/data_scratch/picard/RD009.Aligned.sortedByCoord_mulitple_metrics.txt.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	RD009_R2	/users/xli6/scripts/kp1/data_scratch/picard/RD009.Aligned.sortedByCoord_mulitple_metrics.txt.base_distribution_by_cycle_metrics
STAR	SummaryLog	RD006	/users/xli6/scripts/kp1/data_scratch/star/RD006.Log.final.out
STAR	SummaryLog	RD011	/users/xli6/scripts/kp1/data_scratch/star/RD011.Log.final.out
STAR	SummaryLog	RD017	/users/xli6/scripts/kp1/data_scratch/star/RD017.Log.final.out
STAR	SummaryLog	RD004	/users/xli6/scripts/kp1/data_scratch/star/RD004.Log.final.out
STAR	SummaryLog	RD015	/users/xli6/scripts/kp1/data_scratch/star/RD015.Log.final.out
STAR	SummaryLog	RD008	/users/xli6/scripts/kp1/data_scratch/star/RD008.Log.final.out
STAR	SummaryLog	RD003	/users/xli6/scripts/kp1/data_scratch/star/RD003.Log.final.out
STAR	SummaryLog	RD002	/users/xli6/scripts/kp1/data_scratch/star/RD002.Log.final.out
STAR	SummaryLog	RD001	/users/xli6/scripts/kp1/data_scratch/star/RD001.Log.final.out
STAR	SummaryLog	RD021	/users/xli6/scripts/kp1/data_scratch/star/RD021.Log.final.out
STAR	SummaryLog	RD020	/users/xli6/scripts/kp1/data_scratch/star/RD020.Log.final.out
STAR	SummaryLog	RD005	/users/xli6/scripts/kp1/data_scratch/star/RD005.Log.final.out
STAR	SummaryLog	RD018	/users/xli6/scripts/kp1/data_scratch/star/RD018.Log.final.out
STAR	SummaryLog	RD014	/users/xli6/scripts/kp1/data_scratch/star/RD014.Log.final.out
STAR	SummaryLog	RD007	/users/xli6/scripts/kp1/data_scratch/star/RD007.Log.final.out
STAR	SummaryLog	RD009	/users/xli6/scripts/kp1/data_scratch/star/RD009.Log.final.out
STAR	SummaryLog	RD013	/users/xli6/scripts/kp1/data_scratch/star/RD013.Log.final.out
STAR	SummaryLog	RD010	/users/xli6/scripts/kp1/data_scratch/star/RD010.Log.final.out
STAR	SummaryLog	RD016	/users/xli6/scripts/kp1/data_scratch/star/RD016.Log.final.out
STAR	SummaryLog	RD012	/users/xli6/scripts/kp1/data_scratch/star/RD012.Log.final.out
STAR	SummaryLog	RD019	/users/xli6/scripts/kp1/data_scratch/star/RD019.Log.final.out
Rsem	all_sections	RD017	/users/xli6/scripts/kp1/data_scratch/rsem/RD017.Aligned.toTranscriptome.stat/RD017.Aligned.toTranscriptome.cnt
Rsem	all_sections	RD007	/users/xli6/scripts/kp1/data_scratch/rsem/RD007.Aligned.toTranscriptome.stat/RD007.Aligned.toTranscriptome.cnt
Rsem	all_sections	RD006	/users/xli6/scripts/kp1/data_scratch/rsem/RD006.Aligned.toTranscriptome.stat/RD006.Aligned.toTranscriptome.cnt
Rsem	all_sections	RD009	/users/xli6/scripts/kp1/data_scratch/rsem/RD009.Aligned.toTranscriptome.stat/RD009.Aligned.toTranscriptome.cnt
Rsem	all_sections	RD002	/users/xli6/scripts/kp1/data_scratch/rsem/RD002.Aligned.toTranscriptome.stat/RD002.Aligned.toTranscriptome.cnt
Rsem	all_sections	RD014	/users/xli6/scripts/kp1/data_scratch/rsem/RD014.Aligned.toTranscriptome.stat/RD014.Aligned.toTranscriptome.cnt
Rsem	all_sections	RD003	/users/xli6/scripts/kp1/data_scratch/rsem/RD003.Aligned.toTranscriptome.stat/RD003.Aligned.toTranscriptome.cnt
Rsem	all_sections	RD019	/users/xli6/scripts/kp1/data_scratch/rsem/RD019.Aligned.toTranscriptome.stat/RD019.Aligned.toTranscriptome.cnt
Rsem	all_sections	RD001	/users/xli6/scripts/kp1/data_scratch/rsem/RD001.Aligned.toTranscriptome.stat/RD001.Aligned.toTranscriptome.cnt
Rsem	all_sections	RD021	/users/xli6/scripts/kp1/data_scratch/rsem/RD021.Aligned.toTranscriptome.stat/RD021.Aligned.toTranscriptome.cnt
Rsem	all_sections	RD020	/users/xli6/scripts/kp1/data_scratch/rsem/RD020.Aligned.toTranscriptome.stat/RD020.Aligned.toTranscriptome.cnt
Rsem	all_sections	RD005	/users/xli6/scripts/kp1/data_scratch/rsem/RD005.Aligned.toTranscriptome.stat/RD005.Aligned.toTranscriptome.cnt
Rsem	all_sections	RD004	/users/xli6/scripts/kp1/data_scratch/rsem/RD004.Aligned.toTranscriptome.stat/RD004.Aligned.toTranscriptome.cnt
Rsem	all_sections	RD018	/users/xli6/scripts/kp1/data_scratch/rsem/RD018.Aligned.toTranscriptome.stat/RD018.Aligned.toTranscriptome.cnt
Rsem	all_sections	RD015	/users/xli6/scripts/kp1/data_scratch/rsem/RD015.Aligned.toTranscriptome.stat/RD015.Aligned.toTranscriptome.cnt
Rsem	all_sections	RD016	/users/xli6/scripts/kp1/data_scratch/rsem/RD016.Aligned.toTranscriptome.stat/RD016.Aligned.toTranscriptome.cnt
Rsem	all_sections	RD008	/users/xli6/scripts/kp1/data_scratch/rsem/RD008.Aligned.toTranscriptome.stat/RD008.Aligned.toTranscriptome.cnt
Rsem	all_sections	RD010	/users/xli6/scripts/kp1/data_scratch/rsem/RD010.Aligned.toTranscriptome.stat/RD010.Aligned.toTranscriptome.cnt
Rsem	all_sections	RD011	/users/xli6/scripts/kp1/data_scratch/rsem/RD011.Aligned.toTranscriptome.stat/RD011.Aligned.toTranscriptome.cnt
Rsem	all_sections	RD012	/users/xli6/scripts/kp1/data_scratch/rsem/RD012.Aligned.toTranscriptome.stat/RD012.Aligned.toTranscriptome.cnt
Rsem	all_sections	RD013	/users/xli6/scripts/kp1/data_scratch/rsem/RD013.Aligned.toTranscriptome.stat/RD013.Aligned.toTranscriptome.cnt
