temp_order	category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology
9176	GO:0034375	0.037110394639311	0.999388941675302	1	9	high-density lipoprotein particle remodeling	BP
18339	GO:0140035	0.0371391917905183	0.999387986157902	1	9	ubiquitination-like modification-dependent protein binding	MF
18340	GO:0140036	0.0371391917905183	0.999387986157902	1	9	ubiquitin-dependent protein binding	MF
21308	GO:2000288	0.0371819823137948	0.999386564928272	1	9	positive regulation of myoblast proliferation	BP
3957	GO:0008283	0.0372074756707138	0.983314408141254	12	1675	cell proliferation	BP
21	GO:0000041	0.0372464826432919	0.996499454547943	2	76	transition metal ion transport	BP
17160	GO:0090343	0.0373832271710511	0.99937985842663	1	9	positive regulation of cell aging	BP
6229	GO:0018206	0.0374414909692954	0.999377909875943	1	9	peptidyl-methionine modification	BP
10475	GO:0042330	0.0374633030969898	0.989684875592205	5	457	taxis	BP
12382	GO:0046689	0.0375242065341636	0.999375138244383	1	9	response to mercury ion	BP
11112	GO:0043542	0.0376321940870843	0.993656470499924	3	182	endothelial cell migration	BP
155	GO:0000302	0.0376588800997264	0.993651588633477	3	178	response to reactive oxygen species	BP
2896	GO:0006063	0.0377646341173911	0.999367046512022	1	9	uronic acid metabolic process	BP
6495	GO:0019585	0.0377646341173911	0.999367046512022	1	9	glucuronate metabolic process	BP
10290	GO:0039706	0.0378235611971411	0.999357211399982	1	10	co-receptor binding	MF
13640	GO:0051384	0.0380147330563735	0.996389376381932	2	74	response to glucocorticoid	BP
11324	GO:0044241	0.0383102396362996	0.999340440621905	1	10	lipid digestion	BP
11980	GO:0045833	0.0384848207947775	0.996319355108456	2	75	negative regulation of lipid metabolic process	BP
7828	GO:0031597	0.0385142495732003	0.999341478608028	1	9	cytosolic proteasome complex	CC
2722	GO:0005783	0.0385145956378605	0.983224007777687	11	1474	endoplasmic reticulum	CC
8195	GO:0032342	0.0385572656426765	0.999331844333836	1	10	aldosterone biosynthetic process	BP
6570	GO:0019841	0.0386674846758958	0.999336188809469	1	9	retinol binding	MF
6587	GO:0019870	0.038678639819054	0.999327599924937	1	10	potassium channel inhibitor activity	MF
18871	GO:1901652	0.0389586204325391	0.991017547734482	4	310	response to peptide	BP
5352	GO:0015347	0.03905927491905	0.999314200799576	1	10	sodium-independent organic anion transmembrane transporter activity	MF
6586	GO:0019869	0.0392086374723078	0.999308906278976	1	10	chloride channel inhibitor activity	MF
13208	GO:0050711	0.0394460380186084	0.999300448506821	1	10	negative regulation of interleukin-1 secretion	BP
13142	GO:0050542	0.0394596045756538	0.999308501608711	1	9	icosanoid binding	MF
4854	GO:0010744	0.0394906217485613	0.999298854316262	1	10	positive regulation of macrophage derived foam cell differentiation	BP
13143	GO:0050543	0.0395233815239485	0.999306247411367	1	9	icosatetraenoic acid binding	MF
5355	GO:0015355	0.0395670085654871	0.999296118653985	1	10	secondary active monocarboxylate transmembrane transporter activity	MF
15977	GO:0071281	0.0401838804641501	0.999273828244732	1	10	cellular response to iron ion	BP
4660	GO:0010288	0.040203926961253	0.999273097953664	1	10	response to lead ion	BP
8859	GO:0033555	0.0402096717851053	0.996057136788268	2	80	multicellular organismal response to stress	BP
10892	GO:0043177	0.0403813296335647	0.993003564310062	3	181	organic acid binding	MF
11441	GO:0044444	0.0404390434047175	0.977126591298468	38	7360	cytoplasmic part	CC
9406	GO:0034992	0.0404969699307385	0.999262379889475	1	10	microtubule organizing center attachment site	CC
9407	GO:0034993	0.0404969699307385	0.999262379889475	1	10	meiotic nuclear membrane microtubule tethering complex	CC
18223	GO:0106083	0.0404969699307385	0.999262379889475	1	10	nuclear membrane protein complex	CC
18226	GO:0106094	0.0404969699307385	0.999262379889475	1	10	nuclear membrane microtubule tethering complex	CC
16917	GO:0086103	0.0406798551622377	0.999255650476948	1	10	G protein-coupled receptor signaling pathway involved in heart process	BP
7992	GO:0031960	0.0407806057694627	0.995973202844517	2	77	response to corticosteroid	BP
9209	GO:0034433	0.0409255780561413	0.999246560034364	1	10	steroid esterification	BP
9210	GO:0034434	0.0409255780561413	0.999246560034364	1	10	sterol esterification	BP
9211	GO:0034435	0.0409255780561413	0.999246560034364	1	10	cholesterol esterification	BP
17056	GO:0090209	0.0410233463607253	0.999242927541092	1	10	negative regulation of triglyceride metabolic process	BP
8870	GO:0033572	0.0411226136429422	0.999239230276036	1	10	transferrin transport	BP
9567	GO:0035376	0.0415606361258817	0.99922280662038	1	10	sterol import	BP
15603	GO:0070508	0.0415606361258817	0.99922280662038	1	10	cholesterol import	BP
4905	GO:0010820	0.0417082358244951	0.999217232227184	1	10	positive regulation of T cell chemotaxis	BP
3299	GO:0006670	0.041915672934099	0.999201482433231	1	11	sphingosine metabolic process	BP
8194	GO:0032341	0.0419512286327896	0.999200116330489	1	11	aldosterone metabolic process	BP
12230	GO:0046394	0.0419538096665377	0.990098515345735	4	310	carboxylic acid biosynthetic process	BP
5051	GO:0012505	0.0419912980206969	0.977665057420954	20	3323	endomembrane system	CC
14178	GO:0055082	0.0419956136909372	0.986447607016503	6	626	cellular chemical homeostasis	BP
1658	GO:0003854	0.0420203011554397	0.999205379826269	1	10	3-beta-hydroxy-delta5-steroid dehydrogenase activity	MF
13653	GO:0051412	0.0423173327589124	0.999194014340417	1	10	response to corticosterone	BP
5599	GO:0016053	0.0423587809835691	0.989972317663532	4	311	organic acid biosynthetic process	BP
6605	GO:0019902	0.0427770859193651	0.992414339292737	3	194	phosphatase binding	MF
17178	GO:0090394	0.0429585887635652	0.999160918965982	1	11	negative regulation of excitatory postsynaptic potential	BP
18668	GO:1901077	0.0429824985144123	0.999159977036626	1	11	regulation of relaxation of muscle	BP
21760	GO:2001054	0.0433229956021292	0.99914650479542	1	11	negative regulation of mesenchymal cell apoptotic process	BP
6584	GO:0019866	0.0433421820645705	0.98759094806659	5	443	organelle inner membrane	CC
10944	GO:0043252	0.0433854346892204	0.999144022484687	1	11	sodium-independent organic anion transport	BP
12069	GO:0045989	0.043477819079138	0.99914034295503	1	11	positive regulation of striated muscle contraction	BP
9599	GO:0035457	0.044005436913264	0.99911917496507	1	11	cellular response to interferon-alpha	BP
5040	GO:0010988	0.0440902139048654	0.999115749306415	1	11	regulation of low-density lipoprotein particle clearance	BP
15005	GO:0061299	0.0442595684292748	0.999101563823847	1	12	retina vasculature morphogenesis in camera-type eye	BP
10537	GO:0042448	0.0443347252016132	0.99910583125161	1	11	progesterone metabolic process	BP
17776	GO:0098772	0.0446565330562527	0.980837968430008	10	1323	molecular function regulator	MF
744	GO:0001938	0.045072584115541	0.995293812096613	2	83	positive regulation of endothelial cell proliferation	BP
10904	GO:0043196	0.0451330952181196	0.999073055356601	1	11	varicosity	CC
13810	GO:0051716	0.045196667557149	0.974352771886056	28	5162	cellular response to stimulus	BP
20023	GO:1904251	0.0452507877691664	0.999068172907228	1	11	regulation of bile acid metabolic process	BP
1129	GO:0002551	0.0453820368104467	0.999062712681681	1	11	mast cell chemotaxis	BP
4462	GO:0009437	0.0453843262689286	0.999062617291574	1	11	carnitine metabolic process	BP
7227	GO:0030335	0.045394222267888	0.986833731385274	5	484	positive regulation of cell migration	BP
20956	GO:1990440	0.0454022223683044	0.999061871481844	1	11	positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress	BP
2708	GO:0005766	0.0454570337931398	0.999059585369727	1	11	primary lysosome	CC
10607	GO:0042582	0.0454570337931398	0.999059585369727	1	11	azurophil granule	CC
16699	GO:0072546	0.0456886850262877	0.999049892240041	1	11	ER membrane protein complex	CC
2518	GO:0005324	0.0457484781829148	0.999047382066114	1	11	long-chain fatty acid transporter activity	MF
10670	GO:0042711	0.0460871128289171	0.999025162355773	1	12	maternal behavior	BP
4904	GO:0010819	0.0461564286703817	0.999030165981863	1	11	regulation of T cell chemotaxis	BP
14204	GO:0055119	0.0463756207886165	0.999012811200662	1	12	relaxation of cardiac muscle	BP
9132	GO:0034309	0.04637727875234	0.999012739993839	1	12	primary alcohol biosynthetic process	BP
13641	GO:0051385	0.0464157851644393	0.999019139181427	1	11	response to mineralocorticoid	BP
6045	GO:0016918	0.0464814379076319	0.999016337827218	1	11	retinal binding	MF
9720	GO:0035641	0.0466624193617145	0.999008594428602	1	11	locomotory exploration behavior	BP
18913	GO:1901741	0.0467085704126465	0.998998459121832	1	12	positive regulation of myoblast fusion	BP
5600	GO:0016054	0.0470014024794969	0.991351911751708	3	190	organic acid catabolic process	BP
12231	GO:0046395	0.0470014024794969	0.991351911751708	3	190	carboxylic acid catabolic process	BP
1404	GO:0003073	0.047034986962568	0.994970188736999	2	86	regulation of systemic arterial blood pressure	BP
7098	GO:0030157	0.0475450665371724	0.998961935975774	1	12	pancreatic juice secretion	BP
3412	GO:0006857	0.047724537533997	0.99895401313489	1	12	oligopeptide transport	BP
8319	GO:0032488	0.047785664361856	0.998951307657759	1	12	Cdc42 protein signal transduction	BP
684	GO:0001846	0.0480617859772241	0.99893904215802	1	12	opsonin binding	MF
8907	GO:0033631	0.0482535586728504	0.998930480757866	1	12	cell-cell adhesion mediated by integrin	BP
5718	GO:0016298	0.0482692382332145	0.994764476803415	2	86	lipase activity	MF
1246	GO:0002739	0.0484626848868534	0.998921104697644	1	12	regulation of cytokine secretion involved in immune response	BP
10393	GO:0042158	0.0486656486929087	0.994698790886262	2	85	lipoprotein biosynthetic process	BP
17986	GO:0099106	0.0487158391785783	0.99468930142786	2	86	ion channel regulator activity	MF
17563	GO:0097531	0.0487260697707378	0.998909236678399	1	12	mast cell migration	BP
8889	GO:0033604	0.04874893869877	0.998908203093602	1	12	negative regulation of catecholamine secretion	BP
11092	GO:0043517	0.0487647690254133	0.998907487333655	1	12	positive regulation of DNA damage response, signal transduction by p53 class mediator	BP
10725	GO:0042803	0.0489499125737041	0.982044636763368	7	808	protein homodimerization activity	MF
18370	GO:0140131	0.0491915910019866	0.998888098730811	1	12	positive regulation of lymphocyte chemotaxis	BP
2799	GO:0005901	0.0493547531450284	0.994578086098699	2	89	caveola	CC
11273	GO:0044089	0.0495191509724687	0.985291188640886	5	492	positive regulation of cellular component biogenesis	BP
780	GO:0001977	0.0495828907668242	0.998862395254075	1	13	renal system process involved in regulation of blood volume	BP
13427	GO:0051048	0.0495882160153524	0.990675358167243	3	202	negative regulation of secretion	BP
21223	GO:2000147	0.0496825883993902	0.985228776051567	5	496	positive regulation of cell motility	BP
21310	GO:2000291	0.0497316038959831	0.998863319377419	1	12	regulation of myoblast proliferation	BP
3442	GO:0006898	0.0497515699463829	0.990632820857259	3	201	receptor-mediated endocytosis	BP
13612	GO:0051336	0.0498422528531883	0.981643845525842	7	819	regulation of hydrolase activity	BP
16197	GO:0071621	0.0500708892459918	0.994459883959837	2	85	granulocyte chemotaxis	BP
12291	GO:0046514	0.0502368574746314	0.998831900456122	1	13	ceramide catabolic process	BP
14739	GO:0060746	0.0502422984849278	0.998831645015017	1	13	parental behavior	BP
17649	GO:0097756	0.0506253114645037	0.994358425937658	2	91	negative regulation of blood vessel diameter	BP
9616	GO:0035497	0.0508510851292407	0.998802884313424	1	13	cAMP response element binding	MF
19211	GO:1902533	0.0509033456627076	0.981165226290337	7	829	positive regulation of intracellular signal transduction	BP
6108	GO:0017081	0.0509460100781718	0.998798367682845	1	13	chloride channel regulator activity	MF
18899	GO:1901701	0.0510118678008385	0.981116494627072	7	825	cellular response to oxygen-containing compound	BP
15524	GO:0070374	0.0511845271396738	0.990250944292206	3	208	positive regulation of ERK1 and ERK2 cascade	BP
12760	GO:0048245	0.0512010586684726	0.99879448154582	1	12	eosinophil chemotaxis	BP
7726	GO:0031410	0.0513388712121411	0.976545012990441	11	1563	cytoplasmic vesicle	CC
21759	GO:2001053	0.0514618278300272	0.99877367295606	1	13	regulation of mesenchymal cell apoptotic process	BP
8216	GO:0032368	0.0514623707304901	0.99421627951387	2	88	regulation of lipid transport	BP
5415	GO:0015682	0.0516183397090524	0.998766129322989	1	13	ferric iron transport	BP
16674	GO:0072512	0.0516183397090524	0.998766129322989	1	13	trivalent inorganic cation transport	BP
6212	GO:0018158	0.0516768786017631	0.998763301777777	1	13	protein oxidation	BP
10700	GO:0042759	0.0517830414670786	0.998758165481474	1	13	long-chain fatty acid biosynthetic process	BP
749	GO:0001944	0.0518336239199148	0.98239740431161	6	670	vasculature development	BP
17626	GO:0097708	0.0518444218033001	0.976274782337166	11	1566	intracellular vesicle	CC
1236	GO:0002719	0.0518774016316181	0.99875359110442	1	13	negative regulation of cytokine production involved in immune response	BP
4592	GO:0009987	0.0519481797290918	0.974334318854714	54	11665	cellular process	BP
4892	GO:0010804	0.0520452176258698	0.998745434559641	1	13	negative regulation of tumor necrosis factor-mediated signaling pathway	BP
3229	GO:0006577	0.0522781653617463	0.998734067379156	1	13	amino-acid betaine metabolic process	BP
15699	GO:0070679	0.0523952664801091	0.998720891523481	1	14	inositol 1,4,5 trisphosphate binding	MF
4962	GO:0010885	0.0524477308671151	0.998725760187901	1	13	regulation of cholesterol storage	BP
15990	GO:0071310	0.0529167221448483	0.974910844224224	12	1772	cellular response to organic substance	BP
18712	GO:1901215	0.0529408219251179	0.989780086152598	3	208	negative regulation of neuron death	BP
12292	GO:0046519	0.0530138883163483	0.998690203913418	1	14	sphingoid metabolic process	BP
3607	GO:0007186	0.0530615464287739	0.983934268586885	5	509	G protein-coupled receptor signaling pathway	BP
3197	GO:0006544	0.0531306854605764	0.998692020912472	1	13	glycine metabolic process	BP
4250	GO:0009062	0.0537337876110237	0.993815733256663	2	88	fatty acid catabolic process	BP
4759	GO:0010595	0.0538251123896465	0.993795136962915	2	92	positive regulation of endothelial cell migration	BP
3421	GO:0006873	0.0540799337376221	0.983540422880423	5	504	cellular ion homeostasis	BP
18829	GO:1901565	0.0541093225043251	0.978262442136328	8	1002	organonitrogen compound catabolic process	BP
4649	GO:0010243	0.0541287775752082	0.981422751530503	6	666	response to organonitrogen compound	BP
20454	GO:1905063	0.0543045639506386	0.998624982864629	1	14	regulation of vascular smooth muscle cell differentiation	BP
15502	GO:0070330	0.0544858901919837	0.998615690433482	1	14	aromatase activity	MF
6119	GO:0017101	0.0545068992234879	0.998622666300949	1	13	aminoacyl-tRNA synthetase multienzyme complex	CC
17445	GO:0097286	0.0546346208449487	0.998608044585403	1	14	iron ion import	BP
16033	GO:0071375	0.0549624808692664	0.989229070022418	3	210	cellular response to peptide hormone stimulus	BP
13573	GO:0051272	0.0551352677979751	0.983128245548945	5	511	positive regulation of cellular component movement	BP
8450	GO:0032691	0.0551520241864628	0.998581278788836	1	14	negative regulation of interleukin-1 beta production	BP
6440	GO:0019395	0.0552115614760825	0.993547601725698	2	90	fatty acid oxidation	BP
6011	GO:0016863	0.05535515258936	0.998579007147608	1	13	intramolecular oxidoreductase activity, transposing C=C bonds	MF
18911	GO:1901739	0.055382435221878	0.998569275645087	1	14	regulation of myoblast fusion	BP
17368	GO:0097152	0.0557021772712119	0.998552533313794	1	14	mesenchymal cell apoptotic process	BP
16624	GO:0072358	0.0559580883817388	0.980635978489421	6	683	cardiovascular system development	BP
10394	GO:0042159	0.056752288055162	0.998496847521718	1	14	lipoprotein catabolic process	BP
12375	GO:0046677	0.0568818349366488	0.988697868098951	3	212	response to antibiotic	BP
10606	GO:0042581	0.0569503810209646	0.998486222573874	1	14	specific granule	CC
4903	GO:0010818	0.0570937084837951	0.998478511201549	1	14	T cell chemotaxis	BP
9215	GO:0034440	0.057574012148405	0.99311162226999	2	92	lipid oxidation	BP
11376	GO:0044327	0.0580483965072804	0.99841871897825	1	15	dendritic spine head	CC
13495	GO:0051151	0.0580997556200999	0.998415889024843	1	15	negative regulation of smooth muscle cell differentiation	BP
7011	GO:0030002	0.0586231018682566	0.998386904531652	1	15	cellular anion homeostasis	BP
7213	GO:0030320	0.0586231018682566	0.998386904531652	1	15	cellular monovalent inorganic anion homeostasis	BP
3474	GO:0006952	0.0586740017257495	0.97603232436141	8	1021	defense response	BP
5441	GO:0015732	0.0587932513792879	0.998377423278788	1	15	prostaglandin transport	BP
7053	GO:0030072	0.0595682951378409	0.98794008327117	3	218	peptide hormone secretion	BP
13550	GO:0051239	0.0596129836750541	0.96855722920082	16	2648	regulation of multicellular organismal process	BP
17688	GO:0098590	0.0597822009227697	0.975482797418775	8	1059	plasma membrane region	CC
9177	GO:0034377	0.0598379440189795	0.998318587066979	1	15	plasma lipoprotein particle assembly	BP
778	GO:0001975	0.0598656487638658	0.998309645335093	1	16	response to amphetamine	BP
10633	GO:0042626	0.0598664057107439	0.992675105094458	2	97	ATPase activity, coupled to transmembrane movement of substances	MF
4955	GO:0010878	0.0599626322589783	0.998311493149068	1	15	cholesterol storage	BP
12770	GO:0048259	0.0603310971654381	0.99258653216801	2	97	regulation of receptor-mediated endocytosis	BP
11289	GO:0044130	0.0612527595049438	0.998237196699799	1	15	negative regulation of growth of symbiont in host	BP
4424	GO:0009309	0.0618358502196579	0.998203080263545	1	15	amine biosynthetic process	BP
10505	GO:0042401	0.0618358502196579	0.998203080263545	1	15	cellular biogenic amine biosynthetic process	BP
3915	GO:0008210	0.0621066241897235	0.998187123579458	1	15	estrogen metabolic process	BP
3285	GO:0006656	0.0623385924282388	0.998173396292029	1	15	phosphatidylcholine biosynthetic process	BP
1027	GO:0002374	0.0623608365804541	0.998164082716	1	16	cytokine secretion involved in immune response	BP
14317	GO:0060143	0.062405689357066	0.998161409829031	1	16	positive regulation of syncytium formation by plasma membrane fusion	BP
16094	GO:0071466	0.0630848078373439	0.992052455644945	2	98	cellular response to xenobiotic stimulus	BP
11681	GO:0045177	0.0631541331334179	0.982982132230796	4	369	apical part of cell	CC
14552	GO:0060457	0.0634265232532851	0.998100037539086	1	16	negative regulation of digestive system process	BP
11960	GO:0045793	0.0634699757909153	0.99809740229038	1	16	positive regulation of cell size	BP
21559	GO:2000651	0.0635271569688145	0.998093931596578	1	16	positive regulation of sodium ion transmembrane transporter activity	BP
9135	GO:0034312	0.0636950185434719	0.998083724287214	1	16	diol biosynthetic process	BP
5112	GO:0014075	0.0639170075318598	0.998062773268665	1	17	response to amine	BP
11816	GO:0045540	0.0639577482553092	0.998076101794046	1	15	regulation of cholesterol biosynthetic process	BP
18231	GO:0106118	0.0639577482553092	0.998076101794046	1	15	regulation of sterol biosynthetic process	BP
9940	GO:0036041	0.0639923268943728	0.998073995776248	1	15	long-chain fatty acid binding	MF
13025	GO:0048814	0.0640417338536408	0.991857424737672	2	104	regulation of dendrite morphogenesis	BP
87	GO:0000165	0.0644900595954533	0.976883073151646	6	701	MAPK cascade	BP
11287	GO:0044126	0.0645420575539399	0.998031791677133	1	16	regulation of growth of symbiont in host	BP
5371	GO:0015405	0.0646028499359164	0.991749342407947	2	101	P-P-bond-hydrolysis-driven transmembrane transporter activity	MF
13672	GO:0051450	0.0647113323712052	0.998021328028269	1	16	myoblast proliferation	BP
16606	GO:0072330	0.0648780484286937	0.986403972015361	3	219	monocarboxylic acid biosynthetic process	BP
11059	GO:0043467	0.0650769498809707	0.991657174841171	2	99	regulation of generation of precursor metabolites and energy	BP
11295	GO:0044146	0.065343989711731	0.99798196893363	1	16	negative regulation of growth of symbiont involved in interaction with host	BP
14163	GO:0055064	0.0654946920786105	0.99796475465487	1	17	chloride ion homeostasis	BP
16766	GO:0072677	0.0655764978458671	0.997967404239023	1	16	eosinophil migration	BP
5370	GO:0015399	0.0658500588263599	0.9914988301967	2	102	primary active transmembrane transporter activity	MF
4876	GO:0010766	0.0659988695840731	0.997932908325962	1	17	negative regulation of sodium ion transport	BP
2583	GO:0005521	0.0662590174370068	0.997924339993692	1	16	lamin binding	MF
3796	GO:0008015	0.0664099784743816	0.981804358366406	4	379	blood circulation	BP
18859	GO:1901623	0.0665289672827554	0.997907179519961	1	16	regulation of lymphocyte chemotaxis	BP
3441	GO:0006897	0.0671560912499096	0.978279877761311	5	533	endocytosis	BP
11452	GO:0044455	0.0673471103072628	0.985674603039924	3	212	mitochondrial membrane part	CC
7994	GO:0031965	0.0678051079860274	0.985529431714501	3	228	nuclear membrane	CC
8871	GO:0033574	0.0678326412642831	0.99781494002201	1	17	response to testosterone	BP
2405	GO:0005102	0.0681764744411813	0.969739272628924	9	1250	signaling receptor binding	MF
12772	GO:0048261	0.0683338151295798	0.997782114742231	1	17	negative regulation of receptor-mediated endocytosis	BP
10515	GO:0042415	0.0683593020585532	0.997780438722086	1	17	norepinephrine metabolic process	BP
11293	GO:0044144	0.0686191755861982	0.997763312370646	1	17	modulation of growth of symbiont involved in interaction with host	BP
3322	GO:0006699	0.0686878968572093	0.997758772167533	1	17	bile acid biosynthetic process	BP
8075	GO:0032103	0.0687649389191999	0.98523901965911	3	231	positive regulation of response to external stimulus	BP
10902	GO:0043194	0.0691736526626098	0.997711930028898	1	19	axon initial segment	CC
17562	GO:0097530	0.0692676032827615	0.990800139344968	2	103	granulocyte migration	BP
4944	GO:0010867	0.0694273698819191	0.997709618536185	1	17	positive regulation of triglyceride biosynthetic process	BP
2775	GO:0005865	0.0694338942917262	0.997709182415884	1	17	striated muscle thin filament	CC
10333	GO:0042044	0.0701700786050988	0.997651760784015	1	18	fluid transport	BP
12455	GO:0046883	0.070319867426856	0.984766121254865	3	233	regulation of hormone secretion	BP
1374	GO:0003008	0.0703421763392481	0.96858376951992	9	1284	system process	BP
4853	GO:0010743	0.0705309386639104	0.997627224929808	1	18	regulation of macrophage derived foam cell differentiation	BP
6067	GO:0016999	0.0706511130493503	0.990513172908381	2	102	antibiotic metabolic process	BP
5329	GO:0015278	0.0708530424951292	0.997597973153968	1	19	calcium-release channel activity	MF
4258	GO:0009070	0.0708993308080107	0.997610146019102	1	17	serine family amino acid biosynthetic process	BP
12169	GO:0046184	0.0709302667240757	0.997599920919488	1	18	aldehyde biosynthetic process	BP
6452	GO:0019430	0.0709587071576399	0.997597970190017	1	18	removal of superoxide radicals	BP
18873	GO:1901654	0.0709890886619271	0.990436273123578	2	107	response to ketone	BP
1379	GO:0003013	0.071043276232993	0.98009393482872	4	388	circulatory system process	BP
13287	GO:0050832	0.0710867818343059	0.997597322546494	1	17	defense response to fungus	BP
10536	GO:0042447	0.0711149334999417	0.997595393655592	1	17	hormone catabolic process	BP
16336	GO:0071880	0.0712159628799188	0.997572973143425	1	19	adenylate cyclase-activating adrenergic receptor signaling pathway	BP
4611	GO:0010039	0.0712960943272983	0.997574766715057	1	18	response to iron ion	BP
15672	GO:0070633	0.0713170523432032	0.997573321569405	1	18	transepithelial transport	BP
5977	GO:0016810	0.0721437183162463	0.990194807407695	2	105	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	MF
10688	GO:0042744	0.0723578335667606	0.997509440291671	1	17	hydrogen peroxide catabolic process	BP
11286	GO:0044117	0.072821139677696	0.997468453393452	1	18	growth of symbiont in host	BP
1210	GO:0002693	0.0729420650207479	0.99745224908499	1	19	positive regulation of cellular extravasation	BP
16605	GO:0072329	0.0729758812398018	0.990017675852025	2	105	monocarboxylic acid catabolic process	BP
11104	GO:0043534	0.0730243521364684	0.990002549395159	2	109	blood vessel endothelial cell migration	BP
11560	GO:0044853	0.0733393641828376	0.989931753962015	2	112	plasma membrane raft	CC
3529	GO:0007035	0.0733922055858013	0.997428040340787	1	18	vacuolar acidification	BP
4795	GO:0010646	0.0735843276087128	0.959994085932145	16	2720	regulation of cell communication	BP
15004	GO:0061298	0.0738302903196195	0.99738187763842	1	20	retina vasculature development in camera-type eye	BP
12865	GO:0048514	0.0740115959644215	0.97538722457204	5	559	blood vessel morphogenesis	BP
10837	GO:0043086	0.0741841986424965	0.975315581288342	5	546	negative regulation of catalytic activity	BP
2419	GO:0005125	0.0746816776004419	0.989649610612514	2	106	cytokine activity	MF
18896	GO:1901698	0.0746943307320609	0.972213099049863	6	724	response to nitrogen compound	BP
7092	GO:0030149	0.0748655810854912	0.997314168374174	1	19	sphingolipid catabolic process	BP
2943	GO:0006144	0.0748893665143197	0.997312437471558	1	19	purine nucleobase metabolic process	BP
10584	GO:0042542	0.0750392638997349	0.989569596510357	2	108	response to hydrogen peroxide	BP
15307	GO:0065005	0.0752760494766032	0.997284217514041	1	19	protein-lipid complex assembly	BP
686	GO:0001848	0.075413688971802	0.997274136061321	1	19	complement binding	MF
10415	GO:0042219	0.0755199701019195	0.997274565023216	1	18	cellular modified amino acid catabolic process	BP
952	GO:0002252	0.0758174113428753	0.974613603908332	5	550	immune effector process	BP
6377	GO:0019222	0.0759535309115262	0.954630764055499	26	4913	regulation of metabolic process	BP
11919	GO:0045723	0.0762939333846559	0.997209207838525	1	19	positive regulation of fatty acid biosynthetic process	BP
751	GO:0001946	0.0763283099208085	0.997199093810634	1	20	lymphangiogenesis	BP
13382	GO:0050995	0.0763899175166147	0.9972020803537	1	19	negative regulation of lipid catabolic process	BP
10082	GO:0036379	0.0766260141315292	0.997184508750029	1	19	myofilament	CC
11282	GO:0044110	0.0768627339998637	0.99716683393229	1	19	growth involved in symbiotic interaction	BP
11285	GO:0044116	0.0768627339998637	0.99716683393229	1	19	growth of symbiont involved in interaction with host	BP
10912	GO:0043204	0.076919811400519	0.989153327727715	2	112	perikaryon	CC
18766	GO:1901343	0.07694985116578	0.989144393449403	2	114	negative regulation of vasculature development	BP
8214	GO:0032366	0.0770864800156297	0.997142361965415	1	20	intracellular sterol transport	BP
8215	GO:0032367	0.0770864800156297	0.997142361965415	1	20	intracellular cholesterol transport	BP
10958	GO:0043274	0.0770997941296998	0.997141360475885	1	20	phospholipase binding	MF
7004	GO:0023051	0.0777759537498363	0.957369757407972	16	2740	regulation of signaling	BP
4969	GO:0010893	0.0780942893528395	0.997073960463313	1	19	positive regulation of steroid biosynthetic process	BP
15920	GO:0071157	0.078141065442455	0.997070402609156	1	19	negative regulation of cell cycle arrest	BP
16083	GO:0071450	0.0781766810987035	0.997059758695497	1	20	cellular response to oxygen radical	BP
16084	GO:0071451	0.0781766810987035	0.997059758695497	1	20	cellular response to superoxide	BP
11074	GO:0043492	0.078201837942097	0.988866959026892	2	114	ATPase activity, coupled to movement of substances	MF
14316	GO:0060142	0.0782106841655494	0.997057162837074	1	20	regulation of syncytium formation by plasma membrane fusion	BP
10444	GO:0042277	0.0784077683406658	0.982234551975173	3	241	peptide binding	MF
17522	GO:0097458	0.0785347469235392	0.961369523527792	11	1708	neuron part	CC
7731	GO:0031418	0.0786532931834687	0.997031296193267	1	19	L-ascorbic acid binding	MF
4536	GO:0009791	0.0787996630992502	0.988732388786278	2	115	post-embryonic development	BP
5878	GO:0016616	0.0790398543096714	0.988685968070037	2	109	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	MF
11575	GO:0044877	0.0792583954214619	0.965504592634813	8	1096	protein-containing complex binding	MF
16332	GO:0071875	0.0793246376667014	0.996964079731115	1	21	adrenergic receptor signaling pathway	BP
18872	GO:1901653	0.079467970398848	0.981892352857055	3	245	cellular response to peptide	BP
7851	GO:0031645	0.0795409505990684	0.996947252032704	1	21	negative regulation of neurological system process	BP
10724	GO:0042802	0.0796026324579402	0.960751094011429	11	1670	identical protein binding	MF
742	GO:0001936	0.0798527749536288	0.988495909285236	2	115	regulation of endothelial cell proliferation	BP
16843	GO:0085029	0.0798848005837917	0.996920404196275	1	21	extracellular matrix assembly	BP
4097	GO:0008509	0.0800154859683983	0.981714877164443	3	247	anion transmembrane transporter activity	MF
7665	GO:0031307	0.0801161371277157	0.996909810983927	1	20	integral component of mitochondrial outer membrane	CC
10041	GO:0036303	0.0801443602436154	0.99690005754724	1	21	lymph vessel morphogenesis	BP
7563	GO:0031100	0.0802712134815772	0.996897655466512	1	20	animal organ regeneration	BP
16945	GO:0090050	0.0806780763032336	0.996858003105893	1	21	positive regulation of cell migration involved in sprouting angiogenesis	BP
