temp_order	category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology
853	GO:0002066	1	0.951048951048951	0	57	columnar/cuboidal epithelial cell development	BP
854	GO:0002067	1	0.964035964035964	0	46	glandular epithelial cell differentiation	BP
855	GO:0002068	1	0.983016983016983	0	21	glandular epithelial cell development	BP
856	GO:0002069	1	0.996003996003996	0	4	columnar/cuboidal epithelial cell maturation	BP
857	GO:0002070	1	0.987012987012987	0	13	epithelial cell maturation	BP
858	GO:0002071	1	0.999000999000999	0	2	glandular epithelial cell maturation	BP
859	GO:0002072	1	0.993006993006993	0	7	optic cup morphogenesis involved in camera-type eye development	BP
860	GO:0002074	1	0.999000999000999	0	2	extraocular skeletal muscle development	BP
861	GO:0002076	1	0.99000999000999	0	18	osteoblast development	BP
862	GO:0002077	1	1	0	1	acrosome matrix dispersal	BP
863	GO:0002079	1	0.999000999000999	0	2	inner acrosomal membrane	CC
864	GO:0002080	1	0.98001998001998	0	16	acrosomal membrane	CC
865	GO:0002081	1	0.997002997002997	0	2	outer acrosomal membrane	CC
866	GO:0002082	1	0.98001998001998	0	24	regulation of oxidative phosphorylation	BP
867	GO:0002083	1	0.999000999000999	0	1	4-hydroxybenzoate decaprenyltransferase activity	MF
868	GO:0002084	1	0.99000999000999	0	9	protein depalmitoylation	BP
869	GO:0002085	1	0.998001998001998	0	4	inhibition of neuroepithelial cell differentiation	BP
870	GO:0002086	1	0.996003996003996	0	3	diaphragm contraction	BP
871	GO:0002087	1	0.989010989010989	0	10	regulation of respiratory gaseous exchange by neurological system process	BP
872	GO:0002088	1	0.943056943056943	0	56	lens development in camera-type eye	BP
873	GO:0002089	1	0.98001998001998	0	21	lens morphogenesis in camera-type eye	BP
874	GO:0002090	1	0.934065934065934	0	63	regulation of receptor internalization	BP
875	GO:0002091	1	0.987012987012987	0	10	negative regulation of receptor internalization	BP
876	GO:0002092	1	0.98001998001998	0	27	positive regulation of receptor internalization	BP
877	GO:0002093	1	0.983016983016983	0	18	auditory receptor cell morphogenesis	BP
878	GO:0002094	1	0.998001998001998	0	2	polyprenyltransferase activity	MF
879	GO:0002095	1	0.998001998001998	0	1	caveolar macromolecular signaling complex	CC
880	GO:0002097	1	0.974025974025974	0	19	tRNA wobble base modification	BP
881	GO:0002098	1	0.976023976023976	0	16	tRNA wobble uridine modification	BP
882	GO:0002100	1	0.999000999000999	0	1	tRNA wobble adenosine to inosine editing	BP
883	GO:0002101	1	0.998001998001998	0	2	tRNA wobble cytosine modification	BP
884	GO:0002102	1	0.965034965034965	0	26	podosome	CC
885	GO:0002111	1	0.999000999000999	0	1	BRCA2-BRAF35 complex	CC
886	GO:0002113	1	0.999000999000999	0	1	interleukin-33 binding	MF
887	GO:0002114	1	0.999000999000999	0	2	interleukin-33 receptor activity	MF
888	GO:0002115	1	0.986013986013986	0	20	store-operated calcium entry	BP
889	GO:0002116	1	0.991008991008991	0	9	semaphorin receptor complex	CC
890	GO:0002118	1	0.997002997002997	0	7	aggressive behavior	BP
891	GO:0002121	1	0.999000999000999	0	3	inter-male aggressive behavior	BP
892	GO:0002124	1	1	0	1	territorial aggressive behavior	BP
893	GO:0002125	1	0.999000999000999	0	1	maternal aggressive behavior	BP
894	GO:0002127	1	0.999000999000999	0	1	tRNA wobble base cytosine methylation	BP
895	GO:0002133	1	1	0	2	polycystin complex	CC
896	GO:0002134	1	0.999000999000999	0	4	UTP binding	MF
897	GO:0002135	1	0.999000999000999	0	2	CTP binding	MF
898	GO:0002138	1	0.992007992007992	0	10	retinoic acid biosynthetic process	BP
899	GO:0002139	1	0.992007992007992	0	6	stereocilia coupling link	CC
900	GO:0002140	1	0.998001998001998	0	1	stereocilia tip link	CC
901	GO:0002141	1	0.994005994005994	0	5	stereocilia ankle link	CC
902	GO:0002142	1	0.994005994005994	0	5	stereocilia ankle link complex	CC
903	GO:0002143	1	0.998001998001998	0	4	tRNA wobble position uridine thiolation	BP
904	GO:0002144	1	0.999000999000999	0	1	cytosolic tRNA wobble base thiouridylase complex	CC
905	GO:0002148	1	0.999000999000999	0	1	hypochlorous acid metabolic process	BP
906	GO:0002149	1	0.999000999000999	0	1	hypochlorous acid biosynthetic process	BP
907	GO:0002151	1	0.995004995004995	0	9	G-quadruplex RNA binding	MF
908	GO:0002152	1	1	0	1	bile acid conjugation	BP
909	GO:0002153	1	0.997002997002997	0	2	steroid receptor RNA activator RNA binding	MF
910	GO:0002154	1	0.997002997002997	0	5	thyroid hormone mediated signaling pathway	BP
911	GO:0002155	1	0.998001998001998	0	4	regulation of thyroid hormone mediated signaling pathway	BP
912	GO:0002158	1	0.997002997002997	0	6	osteoclast proliferation	BP
913	GO:0002159	1	0.992007992007992	0	4	desmosome assembly	BP
914	GO:0002161	1	0.985014985014985	0	12	aminoacyl-tRNA editing activity	MF
915	GO:0002162	1	0.997002997002997	0	10	dystroglycan binding	MF
916	GO:0002169	1	1	0	1	3-methylcrotonyl-CoA carboxylase complex, mitochondrial	CC
917	GO:0002174	1	0.999000999000999	0	1	mammary stem cell proliferation	BP
918	GO:0002175	1	0.997002997002997	0	5	protein localization to paranode region of axon	BP
919	GO:0002176	1	0.988011988011988	0	9	male germ cell proliferation	BP
920	GO:0002177	1	0.991008991008991	0	11	manchette	CC
921	GO:0002178	1	0.99000999000999	0	11	palmitoyltransferase complex	CC
922	GO:0002181	1	0.91008991008991	0	73	cytoplasmic translation	BP
923	GO:0002182	1	0.991008991008991	0	8	cytoplasmic translational elongation	BP
924	GO:0002183	1	0.98001998001998	0	18	cytoplasmic translational initiation	BP
925	GO:0002184	1	0.998001998001998	0	3	cytoplasmic translational termination	BP
926	GO:0002188	1	0.99000999000999	0	4	translation reinitiation	BP
927	GO:0002189	1	0.997002997002997	0	5	ribose phosphate diphosphokinase complex	CC
928	GO:0002190	1	0.995004995004995	0	5	cap-independent translational initiation	BP
929	GO:0002191	1	0.999000999000999	0	2	cap-dependent translational initiation	BP
930	GO:0002192	1	0.997002997002997	0	2	IRES-dependent translational initiation of linear mRNA	BP
931	GO:0002193	1	0.998001998001998	0	3	MAML1-RBP-Jkappa- ICN1 complex	CC
932	GO:0002194	1	1	0	1	hepatocyte cell migration	BP
933	GO:0002196	1	0.997002997002997	0	2	Ser-tRNA(Ala) hydrolase activity	MF
934	GO:0002199	1	0.987012987012987	0	12	zona pellucida receptor complex	CC
935	GO:0002200	1	0.927072927072927	0	62	somatic diversification of immune receptors	BP
936	GO:0002204	1	0.957042957042957	0	43	somatic recombination of immunoglobulin genes involved in immune response	BP
937	GO:0002208	1	0.957042957042957	0	43	somatic diversification of immunoglobulins involved in immune response	BP
938	GO:0002209	1	0.965034965034965	0	40	behavioral defense response	BP
939	GO:0002215	1	0.997002997002997	0	2	defense response to nematode	BP
940	GO:0002218	1	0.855144855144855	0	141	activation of innate immune response	BP
941	GO:0002220	1	0.997002997002997	0	3	innate immune response activating cell surface receptor signaling pathway	BP
942	GO:0002221	1	0.877122877122877	0	123	pattern recognition receptor signaling pathway	BP
943	GO:0002223	1	0.998001998001998	0	1	stimulatory C-type lectin receptor signaling pathway	BP
944	GO:0002224	1	0.905094905094905	0	93	toll-like receptor signaling pathway	BP
945	GO:0002225	1	1	0	1	positive regulation of antimicrobial peptide production	BP
946	GO:0002227	1	0.99000999000999	0	12	innate immune response in mucosa	BP
947	GO:0002228	1	0.941058941058941	0	56	natural killer cell mediated immunity	BP
948	GO:0002230	1	0.976023976023976	0	24	positive regulation of defense response to virus by host	BP
949	GO:0002232	1	0.996003996003996	0	4	leukocyte chemotaxis involved in inflammatory response	BP
950	GO:0002237	1	0.766233766233766	0	243	response to molecule of bacterial origin	BP
951	GO:0002238	1	0.996003996003996	0	5	response to molecule of fungal origin	BP
952	GO:0002244	1	0.886113886113886	0	127	hematopoietic progenitor cell differentiation	BP
953	GO:0002246	1	0.991008991008991	0	9	wound healing involved in inflammatory response	BP
954	GO:0002248	1	0.996003996003996	0	6	connective tissue replacement involved in inflammatory response wound healing	BP
955	GO:0002249	1	0.993006993006993	0	6	lymphocyte anergy	BP
956	GO:0002250	1	0.71028971028971	0	340	adaptive immune response	BP
957	GO:0002251	1	0.98001998001998	0	22	organ or tissue specific immune response	BP
959	GO:0002253	1	0.699300699300699	0	324	activation of immune response	BP
960	GO:0002254	1	0.999000999000999	0	1	kinin cascade	BP
961	GO:0002260	1	0.929070929070929	0	70	lymphocyte homeostasis	BP
962	GO:0002262	1	0.838161838161838	0	161	myeloid cell homeostasis	BP
963	GO:0002263	1	0.808191808191808	0	212	cell activation involved in immune response	BP
964	GO:0002264	1	0.997002997002997	0	1	endothelial cell activation involved in immune response	BP
965	GO:0002265	1	0.994005994005994	0	3	astrocyte activation involved in immune response	BP
966	GO:0002266	1	0.998001998001998	0	2	follicular dendritic cell activation	BP
967	GO:0002268	1	0.998001998001998	0	2	follicular dendritic cell differentiation	BP
968	GO:0002269	1	0.967032967032967	0	27	leukocyte activation involved in inflammatory response	BP
969	GO:0002270	1	1	0	1	plasmacytoid dendritic cell activation	BP
970	GO:0002274	1	0.822177822177822	0	177	myeloid leukocyte activation	BP
971	GO:0002275	1	0.923076923076923	0	72	myeloid cell activation involved in immune response	BP
972	GO:0002276	1	0.996003996003996	0	3	basophil activation involved in immune response	BP
973	GO:0002277	1	0.998001998001998	0	3	myeloid dendritic cell activation involved in immune response	BP
974	GO:0002278	1	0.992007992007992	0	4	eosinophil activation involved in immune response	BP
975	GO:0002279	1	0.96003996003996	0	40	mast cell activation involved in immune response	BP
976	GO:0002280	1	0.998001998001998	0	1	monocyte activation involved in immune response	BP
977	GO:0002281	1	0.981018981018981	0	12	macrophage activation involved in immune response	BP
978	GO:0002282	1	0.999000999000999	0	2	microglial cell activation involved in immune response	BP
979	GO:0002283	1	0.983016983016983	0	15	neutrophil activation involved in immune response	BP
980	GO:0002285	1	0.87012987012987	0	142	lymphocyte activation involved in immune response	BP
981	GO:0002286	1	0.928071928071928	0	75	T cell activation involved in immune response	BP
982	GO:0002287	1	0.949050949050949	0	55	alpha-beta T cell activation involved in immune response	BP
983	GO:0002291	1	0.993006993006993	0	5	T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell	BP
984	GO:0002292	1	0.946053946053946	0	59	T cell differentiation involved in immune response	BP
985	GO:0002293	1	0.949050949050949	0	54	alpha-beta T cell differentiation involved in immune response	BP
986	GO:0002294	1	0.951048951048951	0	53	CD4-positive, alpha-beta T cell differentiation involved in immune response	BP
987	GO:0002295	1	0.987012987012987	0	14	T-helper cell lineage commitment	BP
988	GO:0002296	1	0.996003996003996	0	3	T-helper 1 cell lineage commitment	BP
989	GO:0002299	1	1	0	1	alpha-beta intraepithelial T cell differentiation	BP
990	GO:0002300	1	1	0	1	CD8-positive, alpha-beta intraepithelial T cell differentiation	BP
991	GO:0002302	1	0.998001998001998	0	1	CD8-positive, alpha-beta T cell differentiation involved in immune response	BP
992	GO:0002304	1	0.997002997002997	0	2	gamma-delta intraepithelial T cell differentiation	BP
993	GO:0002305	1	0.997002997002997	0	2	CD8-positive, gamma-delta intraepithelial T cell differentiation	BP
994	GO:0002309	1	0.997002997002997	0	3	T cell proliferation involved in immune response	BP
995	GO:0002312	1	0.936063936063936	0	66	B cell activation involved in immune response	BP
996	GO:0002313	1	0.984015984015984	0	18	mature B cell differentiation involved in immune response	BP
997	GO:0002314	1	0.994005994005994	0	3	germinal center B cell differentiation	BP
998	GO:0002315	1	0.993006993006993	0	10	marginal zone B cell differentiation	BP
999	GO:0002316	1	1	0	1	follicular B cell differentiation	BP
1000	GO:0002317	1	0.996003996003996	0	4	plasma cell differentiation	BP
1001	GO:0002318	1	0.987012987012987	0	9	myeloid progenitor cell differentiation	BP
1002	GO:0002320	1	0.974025974025974	0	22	lymphoid progenitor cell differentiation	BP
1003	GO:0002322	1	0.993006993006993	0	5	B cell proliferation involved in immune response	BP
1004	GO:0002323	1	0.99000999000999	0	10	natural killer cell activation involved in immune response	BP
1005	GO:0002325	1	0.999000999000999	0	2	natural killer cell differentiation involved in immune response	BP
1006	GO:0002326	1	0.997002997002997	0	4	B cell lineage commitment	BP
1007	GO:0002327	1	0.989010989010989	0	9	immature B cell differentiation	BP
1008	GO:0002328	1	0.986013986013986	0	13	pro-B cell differentiation	BP
1009	GO:0002329	1	0.993006993006993	0	5	pre-B cell differentiation	BP
1010	GO:0002331	1	0.997002997002997	0	2	pre-B cell allelic exclusion	BP
1011	GO:0002332	1	0.998001998001998	0	1	transitional stage B cell differentiation	BP
1012	GO:0002333	1	0.998001998001998	0	1	transitional one stage B cell differentiation	BP
1013	GO:0002335	1	0.981018981018981	0	23	mature B cell differentiation	BP
1014	GO:0002337	1	0.999000999000999	0	3	B-1a B cell differentiation	BP
1015	GO:0002339	1	0.998001998001998	0	4	B cell selection	BP
1016	GO:0002343	1	1	0	2	peripheral B cell selection	BP
1017	GO:0002344	1	1	0	2	B cell affinity maturation	BP
1018	GO:0002347	1	0.974025974025974	0	20	response to tumor cell	BP
1019	GO:0002349	1	0.993006993006993	0	7	histamine production involved in inflammatory response	BP
1020	GO:0002351	1	0.993006993006993	0	4	serotonin production involved in inflammatory response	BP
1021	GO:0002352	1	0.998001998001998	0	2	B cell negative selection	BP
1022	GO:0002353	1	0.999000999000999	0	1	plasma kallikrein-kinin cascade	BP
1023	GO:0002355	1	0.998001998001998	0	1	detection of tumor cell	BP
1024	GO:0002357	1	0.998001998001998	0	3	defense response to tumor cell	BP
1025	GO:0002358	1	0.999000999000999	0	1	B cell homeostatic proliferation	BP
1026	GO:0002360	1	0.98001998001998	0	22	T cell lineage commitment	BP
1027	GO:0002361	1	0.996003996003996	0	5	CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation	BP
1028	GO:0002362	1	1	0	1	CD4-positive, CD25-positive, alpha-beta regulatory T cell lineage commitment	BP
1029	GO:0002363	1	0.987012987012987	0	16	alpha-beta T cell lineage commitment	BP
1030	GO:0002366	1	0.814185814185814	0	208	leukocyte activation involved in immune response	BP
1032	GO:0002368	1	0.997002997002997	0	1	B cell cytokine production	BP
1033	GO:0002369	1	0.974025974025974	0	31	T cell cytokine production	BP
1034	GO:0002370	1	0.998001998001998	0	2	natural killer cell cytokine production	BP
1035	GO:0002371	1	0.993006993006993	0	13	dendritic cell cytokine production	BP
1036	GO:0002372	1	0.998001998001998	0	6	myeloid dendritic cell cytokine production	BP
1039	GO:0002377	1	0.9000999000999	0	98	immunoglobulin production	BP
1040	GO:0002378	1	0.997002997002997	0	3	immunoglobulin biosynthetic process	BP
1041	GO:0002380	1	0.996003996003996	0	2	immunoglobulin secretion involved in immune response	BP
1042	GO:0002381	1	0.949050949050949	0	51	immunoglobulin production involved in immunoglobulin mediated immune response	BP
1043	GO:0002384	1	1	0	1	hepatic immune response	BP
1044	GO:0002385	1	0.98001998001998	0	21	mucosal immune response	BP
1045	GO:0002386	1	0.996003996003996	0	3	immune response in mucosal-associated lymphoid tissue	BP
1046	GO:0002396	1	0.997002997002997	0	2	MHC protein complex assembly	BP
1047	GO:0002397	1	0.998001998001998	0	1	MHC class I protein complex assembly	BP
1048	GO:0002399	1	0.999000999000999	0	1	MHC class II protein complex assembly	BP
1049	GO:0002404	1	1	0	1	antigen sampling in mucosal-associated lymphoid tissue	BP
1050	GO:0002406	1	1	0	1	antigen sampling by M cells in mucosal-associated lymphoid tissue	BP
1051	GO:0002407	1	0.989010989010989	0	13	dendritic cell chemotaxis	BP
1052	GO:0002408	1	0.998001998001998	0	4	myeloid dendritic cell chemotaxis	BP
1053	GO:0002412	1	1	0	1	antigen transcytosis by M cells in mucosal-associated lymphoid tissue	BP
1054	GO:0002413	1	0.998001998001998	0	1	tolerance induction to tumor cell	BP
1055	GO:0002414	1	0.995004995004995	0	3	immunoglobulin transcytosis in epithelial cells	BP
1056	GO:0002415	1	0.996003996003996	0	2	immunoglobulin transcytosis in epithelial cells mediated by polymeric immunoglobulin receptor	BP
1057	GO:0002418	1	0.977022977022977	0	17	immune response to tumor cell	BP
1058	GO:0002419	1	0.998001998001998	0	1	T cell mediated cytotoxicity directed against tumor cell target	BP
1059	GO:0002420	1	0.991008991008991	0	7	natural killer cell mediated cytotoxicity directed against tumor cell target	BP
1060	GO:0002423	1	0.991008991008991	0	7	natural killer cell mediated immune response to tumor cell	BP
1061	GO:0002424	1	0.993006993006993	0	4	T cell mediated immune response to tumor cell	BP
1062	GO:0002426	1	0.997002997002997	0	3	immunoglobulin production in mucosal tissue	BP
1063	GO:0002428	1	0.973026973026973	0	18	antigen processing and presentation of peptide antigen via MHC class Ib	BP
1064	GO:0002429	1	0.838161838161838	0	152	immune response-activating cell surface receptor signaling pathway	BP
1065	GO:0002430	1	0.995004995004995	0	7	complement receptor mediated signaling pathway	BP
1066	GO:0002431	1	0.988011988011988	0	13	Fc receptor mediated stimulatory signaling pathway	BP
1067	GO:0002432	1	0.998001998001998	0	3	granuloma formation	BP
1068	GO:0002433	1	0.998001998001998	0	6	immune response-regulating cell surface receptor signaling pathway involved in phagocytosis	BP
1069	GO:0002434	1	0.996003996003996	0	3	immune complex clearance	BP
1070	GO:0002436	1	0.996003996003996	0	2	immune complex clearance by monocytes and macrophages	BP
1072	GO:0002438	1	0.985014985014985	0	21	acute inflammatory response to antigenic stimulus	BP
1073	GO:0002439	1	0.996003996003996	0	4	chronic inflammatory response to antigenic stimulus	BP
1075	GO:0002441	1	0.993006993006993	0	7	histamine secretion involved in inflammatory response	BP
1076	GO:0002442	1	0.993006993006993	0	4	serotonin secretion involved in inflammatory response	BP
1077	GO:0002443	1	0.742257742257742	0	308	leukocyte mediated immunity	BP
1078	GO:0002444	1	0.928071928071928	0	83	myeloid leukocyte mediated immunity	BP
1079	GO:0002445	1	0.998001998001998	0	4	type II hypersensitivity	BP
1080	GO:0002446	1	0.971028971028971	0	31	neutrophil mediated immunity	BP
1081	GO:0002447	1	0.992007992007992	0	4	eosinophil mediated immunity	BP
1082	GO:0002448	1	0.961038961038961	0	40	mast cell mediated immunity	BP
1083	GO:0002449	1	0.798201798201798	0	231	lymphocyte mediated immunity	BP
1084	GO:0002455	1	0.972027972027972	0	36	humoral immune response mediated by circulating immunoglobulin	BP
1085	GO:0002456	1	0.903096903096903	0	104	T cell mediated immunity	BP
1086	GO:0002457	1	0.995004995004995	0	5	T cell antigen processing and presentation	BP
1087	GO:0002458	1	1	0	1	peripheral T cell tolerance induction	BP
1088	GO:0002460	1	0.788211788211788	0	249	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	BP
1089	GO:0002461	1	0.996003996003996	0	4	tolerance induction dependent upon immune response	BP
1090	GO:0002462	1	0.999000999000999	0	1	tolerance induction to nonself antigen	BP
1091	GO:0002465	1	0.998001998001998	0	2	peripheral tolerance induction	BP
1092	GO:0002467	1	0.981018981018981	0	16	germinal center formation	BP
1093	GO:0002468	1	0.994005994005994	0	9	dendritic cell antigen processing and presentation	BP
1094	GO:0002470	1	1	0	1	plasmacytoid dendritic cell antigen processing and presentation	BP
1095	GO:0002474	1	0.976023976023976	0	20	antigen processing and presentation of peptide antigen via MHC class I	BP
1096	GO:0002475	1	0.968031968031968	0	22	antigen processing and presentation via MHC class Ib	BP
1097	GO:0002476	1	0.975024975024975	0	17	antigen processing and presentation of endogenous peptide antigen via MHC class Ib	BP
1098	GO:0002477	1	0.994005994005994	0	3	antigen processing and presentation of exogenous peptide antigen via MHC class Ib	BP
1099	GO:0002478	1	0.979020979020979	0	24	antigen processing and presentation of exogenous peptide antigen	BP
1100	GO:0002479	1	0.999000999000999	0	2	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent	BP
1101	GO:0002481	1	0.994005994005994	0	3	antigen processing and presentation of exogenous protein antigen via MHC class Ib, TAP-dependent	BP
1102	GO:0002483	1	0.969030969030969	0	22	antigen processing and presentation of endogenous peptide antigen	BP
1103	GO:0002484	1	0.994005994005994	0	3	antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway	BP
1104	GO:0002485	1	0.994005994005994	0	3	antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-dependent	BP
1105	GO:0002488	1	0.996003996003996	0	2	antigen processing and presentation of endogenous peptide antigen via MHC class Ib via ER pathway	BP
1106	GO:0002489	1	0.996003996003996	0	2	antigen processing and presentation of endogenous peptide antigen via MHC class Ib via ER pathway, TAP-dependent	BP
1107	GO:0002495	1	0.987012987012987	0	19	antigen processing and presentation of peptide antigen via MHC class II	BP
1108	GO:0002501	1	0.997002997002997	0	2	peptide antigen assembly with MHC protein complex	BP
1109	GO:0002502	1	0.998001998001998	0	1	peptide antigen assembly with MHC class I protein complex	BP
1110	GO:0002503	1	0.999000999000999	0	1	peptide antigen assembly with MHC class II protein complex	BP
1111	GO:0002504	1	0.987012987012987	0	20	antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	BP
1112	GO:0002507	1	0.977022977022977	0	25	tolerance induction	BP
1113	GO:0002508	1	0.997002997002997	0	2	central tolerance induction	BP
1114	GO:0002509	1	1	0	1	central tolerance induction to self antigen	BP
1115	GO:0002510	1	0.997002997002997	0	1	central B cell tolerance induction	BP
1116	GO:0002513	1	0.997002997002997	0	5	tolerance induction to self antigen	BP
1117	GO:0002514	1	0.997002997002997	0	2	B cell tolerance induction	BP
1118	GO:0002517	1	0.992007992007992	0	11	T cell tolerance induction	BP
1119	GO:0002518	1	0.999000999000999	0	2	lymphocyte chemotaxis across high endothelial venule	BP
1120	GO:0002519	1	0.999000999000999	0	1	natural killer cell tolerance induction	BP
1121	GO:0002520	1	0.406593406593407	0	864	immune system development	BP
1122	GO:0002521	1	0.626373626373626	0	467	leukocyte differentiation	BP
1123	GO:0002522	1	0.999000999000999	0	1	leukocyte migration involved in immune response	BP
1124	GO:0002523	1	0.982017982017982	0	16	leukocyte migration involved in inflammatory response	BP
1125	GO:0002524	1	0.997002997002997	0	10	hypersensitivity	BP
1126	GO:0002525	1	0.997002997002997	0	2	acute inflammatory response to non-antigenic stimulus	BP
1128	GO:0002528	1	0.998001998001998	0	2	regulation of vascular permeability involved in acute inflammatory response	BP
1129	GO:0002532	1	0.95004995004995	0	60	production of molecular mediator involved in inflammatory response	BP
1130	GO:0002534	1	0.971028971028971	0	36	cytokine production involved in inflammatory response	BP
1131	GO:0002536	1	0.994005994005994	0	5	respiratory burst involved in inflammatory response	BP
1132	GO:0002537	1	0.998001998001998	0	2	nitric oxide production involved in inflammatory response	BP
1133	GO:0002538	1	1	0	4	arachidonic acid metabolite production involved in inflammatory response	BP
1134	GO:0002539	1	1	0	1	prostaglandin production involved in inflammatory response	BP
1135	GO:0002540	1	1	0	3	leukotriene production involved in inflammatory response	BP
1136	GO:0002541	1	1	0	1	activation of plasma proteins involved in acute inflammatory response	BP
1137	GO:0002543	1	0.999000999000999	0	1	activation of blood coagulation via clotting cascade	BP
1138	GO:0002544	1	0.992007992007992	0	12	chronic inflammatory response	BP
1139	GO:0002545	1	1	0	2	chronic inflammatory response to non-antigenic stimulus	BP
1140	GO:0002548	1	0.951048951048951	0	49	monocyte chemotaxis	BP
1141	GO:0002551	1	0.99000999000999	0	12	mast cell chemotaxis	BP
1142	GO:0002552	1	0.998001998001998	0	1	serotonin secretion by mast cell	BP
1143	GO:0002553	1	0.993006993006993	0	7	histamine secretion by mast cell	BP
1144	GO:0002554	1	0.995004995004995	0	3	serotonin secretion by platelet	BP
1145	GO:0002560	1	0.998001998001998	0	1	basophil mediated immunity	BP
1146	GO:0002561	1	0.998001998001998	0	1	basophil degranulation	BP
1147	GO:0002562	1	0.942057942057942	0	56	somatic diversification of immune receptors via germline recombination within a single locus	BP
1148	GO:0002566	1	0.986013986013986	0	13	somatic diversification of immune receptors via somatic mutation	BP
1149	GO:0002568	1	0.994005994005994	0	5	somatic diversification of T cell receptor genes	BP
1150	GO:0002572	1	0.998001998001998	0	3	pro-T cell differentiation	BP
1151	GO:0002573	1	0.825174825174825	0	184	myeloid leukocyte differentiation	BP
1152	GO:0002575	1	0.999000999000999	0	1	basophil chemotaxis	BP
1153	GO:0002576	1	0.991008991008991	0	6	platelet degranulation	BP
1154	GO:0002577	1	0.985014985014985	0	16	regulation of antigen processing and presentation	BP
1155	GO:0002578	1	0.996003996003996	0	5	negative regulation of antigen processing and presentation	BP
1156	GO:0002579	1	0.99000999000999	0	10	positive regulation of antigen processing and presentation	BP
1157	GO:0002580	1	0.998001998001998	0	5	regulation of antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	BP
1158	GO:0002581	1	0.998001998001998	0	3	negative regulation of antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	BP
1159	GO:0002582	1	1	0	2	positive regulation of antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	BP
1160	GO:0002583	1	0.992007992007992	0	7	regulation of antigen processing and presentation of peptide antigen	BP
1161	GO:0002584	1	0.996003996003996	0	4	negative regulation of antigen processing and presentation of peptide antigen	BP
1162	GO:0002585	1	0.996003996003996	0	3	positive regulation of antigen processing and presentation of peptide antigen	BP
1163	GO:0002586	1	0.998001998001998	0	4	regulation of antigen processing and presentation of peptide antigen via MHC class II	BP
1164	GO:0002587	1	0.998001998001998	0	2	negative regulation of antigen processing and presentation of peptide antigen via MHC class II	BP
1165	GO:0002588	1	1	0	2	positive regulation of antigen processing and presentation of peptide antigen via MHC class II	BP
1166	GO:0002589	1	0.994005994005994	0	3	regulation of antigen processing and presentation of peptide antigen via MHC class I	BP
1167	GO:0002590	1	0.998001998001998	0	2	negative regulation of antigen processing and presentation of peptide antigen via MHC class I	BP
1168	GO:0002591	1	0.996003996003996	0	1	positive regulation of antigen processing and presentation of peptide antigen via MHC class I	BP
1169	GO:0002604	1	0.994005994005994	0	7	regulation of dendritic cell antigen processing and presentation	BP
1170	GO:0002605	1	1	0	1	negative regulation of dendritic cell antigen processing and presentation	BP
1171	GO:0002606	1	0.994005994005994	0	6	positive regulation of dendritic cell antigen processing and presentation	BP
1172	GO:0002625	1	0.997002997002997	0	2	regulation of T cell antigen processing and presentation	BP
1173	GO:0002626	1	0.998001998001998	0	1	negative regulation of T cell antigen processing and presentation	BP
1174	GO:0002631	1	1	0	1	regulation of granuloma formation	BP
1175	GO:0002632	1	1	0	1	negative regulation of granuloma formation	BP
1176	GO:0002634	1	0.987012987012987	0	10	regulation of germinal center formation	BP
1177	GO:0002635	1	0.997002997002997	0	2	negative regulation of germinal center formation	BP
1178	GO:0002636	1	0.992007992007992	0	5	positive regulation of germinal center formation	BP
1179	GO:0002637	1	0.958041958041958	0	59	regulation of immunoglobulin production	BP
1180	GO:0002638	1	0.993006993006993	0	10	negative regulation of immunoglobulin production	BP
1181	GO:0002639	1	0.967032967032967	0	42	positive regulation of immunoglobulin production	BP
1182	GO:0002640	1	0.999000999000999	0	1	regulation of immunoglobulin biosynthetic process	BP
1183	GO:0002642	1	0.999000999000999	0	1	positive regulation of immunoglobulin biosynthetic process	BP
1184	GO:0002643	1	0.981018981018981	0	17	regulation of tolerance induction	BP
1185	GO:0002644	1	0.994005994005994	0	2	negative regulation of tolerance induction	BP
1186	GO:0002645	1	0.992007992007992	0	8	positive regulation of tolerance induction	BP
1187	GO:0002646	1	0.997002997002997	0	1	regulation of central tolerance induction	BP
1188	GO:0002648	1	0.997002997002997	0	1	positive regulation of central tolerance induction	BP
1189	GO:0002649	1	0.999000999000999	0	2	regulation of tolerance induction to self antigen	BP
1190	GO:0002651	1	1	0	1	positive regulation of tolerance induction to self antigen	BP
1191	GO:0002652	1	0.997002997002997	0	2	regulation of tolerance induction dependent upon immune response	BP
1192	GO:0002654	1	0.998001998001998	0	1	positive regulation of tolerance induction dependent upon immune response	BP
